hu1,hu2,hu3,hu4,hu5,hu6,hu7,H_mean,S_mean,V_mean,label
0.7903743095778537,4.162485467985578,6.39094609300745,7.795435146477705,-14.990533214741928,-10.021489376636946,-15.101864608740238,57.58667931053718,37.65636191219948,66.47215931276845,pentagono
0.7875723414069122,3.4880031575593233,5.606352633187753,7.438339914613182,-14.415747238408807,-9.442146772214516,-13.989184483699672,43.910926327369204,49.90195317134198,54.30363132407977,pentagono
0.7878855749131345,3.539750949212455,5.589491424993767,7.480803222947019,-14.373810528092223,-9.576214404812685,-14.062361323034601,45.82100114586428,48.39443194839367,54.107276238170016,pentagono
0.7893409936890303,3.9185743563343163,6.203595016777578,8.376037393570511,-15.668658643576329,-10.671573755512751,16.611661865808614,12.09833433902975,42.11402320312411,76.70986986667882,pentagono
0.7910276828482856,5.156875177016691,6.6859591477875595,8.559589589827745,-16.631751380134794,11.588992295037734,16.21166991418444,142.51464136607754,23.525469323999886,67.18161657651405,pentagono
0.7910241936618776,5.198468299248148,6.699131013474508,8.694100500273011,16.580641293971432,-12.015937188167927,16.507886940764376,149.8459259690939,23.82957933894733,67.27736822168478,pentagono
0.7905264284924871,4.502415229359639,5.934500411632993,8.918112046108535,16.376995724903917,-11.189653167501309,-16.77242201040259,8.199613498761346,42.97850600824399,90.65725769147744,pentagono
0.7901747975380865,4.113853161535844,6.867944111897417,7.8605309840631,-15.75874223669177,-10.63751976152729,-15.244180720057239,20.23378430790993,34.90431429809952,70.13443681412699,pentagono
0.7899070931931461,3.9756807718877276,6.677154031197892,7.82312367343356,-15.643411326060098,-10.315781359491082,-15.089580744403579,17.35593875833201,37.14739404417954,69.00839456741816,pentagono
0.7900322122885611,4.394266993971897,5.3138447986969,8.33219689798216,15.250556751496344,-10.744914088570097,-15.379887774721597,7.134323312809369,35.66696848967765,69.19104189303393,pentagono
0.7907328154439799,4.389999837115923,5.397738998772338,7.918446319011075,-14.620942707756111,10.46616319469463,14.9430300742592,36.933879718342375,36.93691561814614,66.58363153641925,pentagono
0.7900448670344932,4.081428246883388,6.396865362641437,8.812930516940959,16.418154372595918,-10.944847382357972,-17.829815802096736,73.1026468364003,29.917922863624902,70.5249390807495,pentagono
0.7891323080102318,3.7026188775187476,6.426918808457542,8.365508619354063,15.96458643253937,-10.217246967845071,-15.87008890743774,56.748808553857835,37.59215152293046,59.45642153197094,pentagono
0.7916642033321023,5.75208704895489,5.906412594206566,8.002135444627578,-15.297879049354467,11.062331499864241,15.0069154227192,9.201392919326755,45.50409299988738,74.19380462747203,pentagono
0.7972877387450344,4.022102439678307,5.567816304581349,8.554508634398328,15.661133251906337,10.615916657572427,15.977557921425506,9.31505980759148,48.19599331813249,75.16427883384341,circulo
0.7969219475529287,3.8376510722779984,6.501404664298727,9.357899019882407,17.53932245481928,11.54624792552123,-17.369280675790698,9.815237389640057,51.31909612891276,72.80971784898438,circulo
0.7970171847875404,3.8916377482733653,5.682614375464318,8.528845531921368,15.788761472802113,10.652788563538774,15.781480523803312,8.36894889990454,43.70709742716828,75.39890968061003,circulo
